STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MLY-GRDD-BASE40,Completeness Flag,MLY-GRDD-BASE45,Completeness Flag,MLY-GRDD-BASE50,Completeness Flag,MLY-GRDD-BASE55,Completeness Flag,MLY-GRDD-BASE57,Completeness Flag,MLY-GRDD-BASE60,Completeness Flag,MLY-GRDD-BASE65,Completeness Flag,MLY-GRDD-BASE70,Completeness Flag,MLY-GRDD-BASE72,Completeness Flag,MLY-GRDD-TB4886,Completeness Flag,MLY-GRDD-TB5086,Completeness Flag,MLY-TMIN-PRBOCC-LSTH016,Completeness Flag,MLY-TMIN-PRBOCC-LSTH020,Completeness Flag,MLY-TMIN-PRBOCC-LSTH024,Completeness Flag,MLY-TMIN-PRBOCC-LSTH028,Completeness Flag,MLY-TMIN-PRBOCC-LSTH032,Completeness Flag,MLY-TMIN-PRBOCC-LSTH036,Completeness Flag,MLY-CLDD-BASE45,Completeness Flag,MLY-CLDD-BASE50,Completeness Flag,MLY-CLDD-BASE55,Completeness Flag,MLY-CLDD-BASE57,Completeness Flag,MLY-CLDD-BASE60,Completeness Flag,MLY-CLDD-NORMAL,Completeness Flag,MLY-CLDD-BASE70,Completeness Flag,MLY-CLDD-BASE72,Completeness Flag,MLY-HTDD-BASE40,Completeness Flag,MLY-HTDD-BASE45,Completeness Flag,MLY-HTDD-BASE50,Completeness Flag,MLY-HTDD-BASE55,Completeness Flag,MLY-HTDD-BASE57,Completeness Flag,MLY-HTDD-BASE60,Completeness Flag,MLY-HTDD-NORMAL,Completeness Flag,MLY-PRCP-25PCTL,Completeness Flag,MLY-SNOW-25PCTL,Completeness Flag,MLY-PRCP-50PCTL,Completeness Flag,MLY-SNOW-50PCTL,Completeness Flag,MLY-PRCP-75PCTL,Completeness Flag,MLY-SNOW-75PCTL,Completeness Flag,MLY-PRCP-NORMAL,Completeness Flag,MLY-SNOW-NORMAL,Completeness Flag,MLY-SNOW-AVGNDS-GE001TI,Completeness Flag,MLY-SNOW-AVGNDS-GE010TI,Completeness Flag,MLY-SNOW-AVGNDS-GE100TI,Completeness Flag,MLY-SNOW-AVGNDS-GE030TI,Completeness Flag,MLY-SNOW-AVGNDS-GE050TI,Completeness Flag,MLY-PRCP-AVGNDS-GE001HI,Completeness Flag,MLY-PRCP-AVGNDS-GE010HI,Completeness Flag,MLY-PRCP-AVGNDS-GE050HI,Completeness Flag,MLY-PRCP-AVGNDS-GE100HI,Completeness Flag,MLY-SNWD-AVGNDS-GE001WI,Completeness Flag,MLY-SNWD-AVGNDS-GE010WI,Completeness Flag,MLY-SNWD-AVGNDS-GE003WI,Completeness Flag,MLY-SNWD-AVGNDS-GE005WI,Completeness Flag,MLY-TMAX-AVGNDS-GRTH100,Completeness Flag,MLY-TMAX-AVGNDS-GRTH040,Completeness Flag,MLY-TMAX-AVGNDS-GRTH050,Completeness Flag,MLY-TMAX-AVGNDS-GRTH060,Completeness Flag,MLY-TMAX-AVGNDS-GRTH070,Completeness Flag,MLY-TMAX-AVGNDS-GRTH080,Completeness Flag,MLY-TMAX-AVGNDS-GRTH090,Completeness Flag,MLY-TMAX-AVGNDS-LSTH032,Completeness Flag,MLY-TMIN-AVGNDS-LSTH000,Completeness Flag,MLY-TMIN-AVGNDS-LSTH010,Completeness Flag,MLY-TMIN-AVGNDS-LSTH020,Completeness Flag,MLY-TMIN-AVGNDS-LSTH032,Completeness Flag,MLY-TMIN-AVGNDS-LSTH040,Completeness Flag,MLY-TMIN-AVGNDS-LSTH050,Completeness Flag,MLY-TMIN-AVGNDS-LSTH060,Completeness Flag,MLY-TMIN-AVGNDS-LSTH070,Completeness Flag,MLY-TAVG-NORMAL,Completeness Flag,MLY-DUTR-NORMAL,Completeness Flag,MLY-TMAX-NORMAL,Completeness Flag,MLY-TMIN-NORMAL,Completeness Flag,MLY-TAVG-STDDEV,Completeness Flag,MLY-DUTR-STDDEV,Completeness Flag,MLY-TMAX-STDDEV,Completeness Flag,MLY-TMIN-STDDEV,Completeness Flag
GHCND:USW00024232,SALEM MCNARY FIELD OR US,62.5,44.905,-123.0011,201008,855,S,701,S,546,S,391,S,329,S,237,S,106,S,32,S,17,S,585,S,530,S,0,C,0,C,0,C,0,C,0,C,0,C,701,S,546,S,391,S,329,S,237,S,106,S,32,S,17,S,0,S,0,S,0,S,-7777,S,-7777,S,1,S,26,S,3,C,0,P,20,C,0,P,72,C,0,P,45,C,0,P,0,P,0,P,0,P,0,P,0,P,31,C,14,C,1,C,0,C,0,P,0,P,0,P,0,P,3,S,310,S,310,S,310,S,295,S,187,S,54,S,0,S,0,S,0,S,0,S,0,S,0,S,83,S,292,S,310,S,676,S,295,S,824,S,528,S,14,S,26,S,19,S,19,S
GHCND:USW00024232,SALEM MCNARY FIELD OR US,62.5,44.905,-123.0011,201009,678,S,528,S,378,S,233,S,181,S,113,S,37,S,7,S,2,S,458,S,414,S,0,C,0,C,0,C,0,C,18,C,184,C,528,S,378,S,233,S,181,S,113,S,37,S,7,S,2,S,0,S,-7777,S,-7777,S,5,S,13,S,35,S,109,S,54,C,0,P,100,C,0,P,194,C,0,P,128,C,0,P,0,P,0,P,0,P,0,P,0,P,61,C,33,C,7,C,2,C,0,P,0,P,0,P,0,P,1,S,300,S,300,S,295,S,232,S,107,S,20,S,0,S,0,S,0,S,0,S,1,S,20,S,182,S,297,S,300,S,626,S,284,S,768,S,484,S,18,S,37,S,30,S,21,S
GHCND:USW00024232,SALEM MCNARY FIELD OR US,62.5,44.905,-123.0011,201010,410,S,259,S,130,S,47,S,27,S,10,S,1,S,-7777,S,-7777,S,260,S,225,S,0,C,4,C,51,C,240,C,654,C,948,C,259,S,130,S,47,S,27,S,10,S,1,S,-7777,S,-7777,S,-7777,S,5,S,31,S,103,S,145,S,221,S,367,S,170,C,0,P,270,C,0,P,424,C,0,P,303,C,0,P,0,P,0,P,0,P,0,P,0,P,115,C,65,C,19,C,3,C,0,P,0,P,0,P,0,P,0,S,310,S,306,S,213,S,66,S,9,S,-7777,S,0,S,0,S,0,S,0,S,13,S,116,S,272,S,310,S,310,S,532,S,218,S,641,S,423,S,17,S,37,S,29,S,21,S
GHCND:USW00024232,SALEM MCNARY FIELD OR US,62.5,44.905,-123.0011,201011,184,S,80,S,24,S,4,S,2,S,-7777,S,-7777,S,0,S,0,S,85,S,60,S,30,C,121,C,321,C,634,C,920,C,996,C,80,S,24,S,4,S,2,S,-7777,S,-7777,S,0,S,0,S,20,S,65,S,159,S,289,S,347,S,435,S,585,S,384,C,0,P,599,C,0,P,902,C,0,P,650,C,2,P,2,P,1,P,0,P,0,P,0,P,181,C,131,C,43,C,15,C,0,P,0,P,0,P,0,P,0,S,292,S,211,S,26,S,-7777,S,0,S,0,S,1,S,0,C,0,C,4,C,59,C,169,C,283,C,300,C,300,C,455,S,142,S,526,S,384,C,30,S,21,S,26,S,36,C
GHCND:USW00024232,SALEM MCNARY FIELD OR US,62.5,44.905,-123.0011,201012,84,S,26,S,5,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,28,S,17,S,186,C,428,C,767,C,972,C,1000,C,1000,C,26,S,5,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,81,S,178,S,312,S,462,S,524,S,617,S,772,S,387,C,0,P,667,C,2,P,926,C,43,P,686,C,20,P,11,P,5,P,0,P,3,P,1,P,182,C,131,C,49,C,17,C,9,P,0,P,1,P,1,P,0,S,259,S,82,S,4,S,0,S,0,S,0,S,7,S,0,C,1,C,14,C,120,C,236,C,307,C,310,C,310,C,401,S,122,S,462,S,340,C,25,S,16,S,22,S,30,C
GHCND:USW00094261,PORTLAND HILLSBORO AIRPORT OR US,62.2,45.54056,-122.94861,201001,69,R,17,R,2,R,-7777,R,-7777,R,0,R,0,R,0,R,0,R,27,R,15,R,127,R,343,R,711,R,955,R,997,R,1000,R,17,R,2,R,-7777,R,-7777,R,0,R,0,R,0,R,0,R,66,R,169,R,309,R,462,R,524,R,617,R,772,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,606,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,R,273,R,95,R,3,R,0,R,0,R,0,R,3,R,0,R,0,R,5,R,134,R,259,R,308,R,310,R,310,R,401,R,135,R,469,R,333,R,26,R,18,R,27,R,28,R
GHCND:USW00094261,PORTLAND HILLSBORO AIRPORT OR US,62.2,45.54056,-122.94861,201002,86,R,19,R,1,R,-7777,R,0,R,0,R,0,R,0,R,0,R,53,R,35,R,118,R,286,R,550,R,856,R,991,R,1000,R,19,R,1,R,-7777,R,0,R,0,R,0,R,0,R,0,R,21,R,93,R,215,R,354,R,410,R,494,R,634,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,441,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,R,271,R,162,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,113,R,230,R,280,R,280,R,280,R,423,R,171,R,509,R,338,R,28,R,25,R,26,R,34,R
GHCND:USW00094261,PORTLAND HILLSBORO AIRPORT OR US,62.2,45.54056,-122.94861,201003,194,R,78,R,20,R,3,R,1,R,-7777,R,0,R,0,R,0,R,122,R,95,R,0,R,6,R,150,R,582,R,946,R,1000,R,78,R,20,R,3,R,1,R,-7777,R,0,R,0,R,0,R,6,R,46,R,142,R,280,R,340,R,432,R,587,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,373,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,R,310,R,251,R,69,R,13,R,0,R,0,R,0,R,0,R,0,R,0,R,66,R,229,R,309,R,310,R,310,R,461,R,190,R,556,R,365,R,22,R,22,R,28,R,21,R
GHCND:USW00094261,PORTLAND HILLSBORO AIRPORT OR US,62.2,45.54056,-122.94861,201004,302,R,163,R,63,R,17,R,9,R,2,R,-7777,R,0,R,0,R,192,R,162,R,0,R,0,R,4,R,202,R,744,R,989,R,163,R,63,R,17,R,9,R,2,R,-7777,R,0,R,0,R,1,R,11,R,62,R,165,R,217,R,301,R,448,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,301,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,R,300,R,287,R,136,R,37,R,5,R,0,R,0,R,0,R,0,R,0,R,25,R,156,R,293,R,300,R,300,R,500,R,213,R,607,R,394,R,23,R,23,R,30,R,21,R
GHCND:USW00094261,PORTLAND HILLSBORO AIRPORT OR US,62.2,45.54056,-122.94861,201005,493,R,338,R,193,R,84,R,54,R,27,R,6,R,1,R,-7777,R,315,R,277,R,0,R,0,R,0,R,15,R,234,R,681,R,338,R,193,R,84,R,54,R,27,R,6,R,1,R,-7777,R,-7777,R,-7777,R,10,R,56,R,88,R,154,R,288,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,228,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,R,310,R,310,R,253,R,105,R,31,R,3,R,0,R,0,R,0,R,0,R,2,R,75,R,259,R,310,R,310,R,559,R,234,R,676,R,442,R,23,R,36,R,35,R,22,R
GHCND:USW00094261,PORTLAND HILLSBORO AIRPORT OR US,62.2,45.54056,-122.94861,201006,615,R,465,R,316,R,176,R,128,R,72,R,20,R,5,R,2,R,397,R,354,R,0,R,0,R,0,R,0,R,0,R,65,R,465,R,316,R,176,R,128,R,72,R,20,R,5,R,2,R,0,R,0,R,-7777,R,10,R,23,R,57,R,155,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,140,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,1,R,300,R,300,R,288,R,175,R,63,R,10,R,0,R,0,R,0,R,0,R,0,R,18,R,185,R,298,R,300,R,605,R,243,R,727,R,483,R,24,R,24,R,34,R,18,R
GHCND:USW00094261,PORTLAND HILLSBORO AIRPORT OR US,62.2,45.54056,-122.94861,201007,793,R,638,R,483,R,329,R,268,R,183,R,75,R,22,R,12,R,536,R,486,R,0,R,0,R,0,R,0,R,0,R,0,R,638,R,483,R,329,R,268,R,183,R,75,R,22,R,12,R,0,R,0,R,0,R,1,R,2,R,10,R,56,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,55,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,3,R,310,R,310,R,310,R,267,R,160,R,43,R,0,R,0,R,0,R,0,R,0,R,2,R,132,R,296,R,310,R,656,R,291,R,801,R,511,R,29,R,25,R,38,R,22,R
GHCND:USW00094261,PORTLAND HILLSBORO AIRPORT OR US,62.2,45.54056,-122.94861,201008,801,R,646,R,491,R,337,R,276,R,191,R,77,R,19,R,9,R,544,R,494,R,0,R,0,R,0,R,0,R,0,R,2,R,646,R,491,R,337,R,276,R,191,R,77,R,19,R,9,R,0,R,0,R,0,R,1,R,2,R,10,R,51,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,63,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,2,R,310,R,310,R,310,R,290,R,169,R,49,R,0,R,0,R,0,R,0,R,0,R,5,R,150,R,305,R,310,R,659,R,311,R,814,R,503,R,17,R,32,R,25,R,23,R
GHCND:USW00094261,PORTLAND HILLSBORO AIRPORT OR US,62.2,45.54056,-122.94861,201009,615,R,465,R,317,R,180,R,133,R,76,R,19,R,3,R,1,R,416,R,377,R,0,R,0,R,0,R,0,R,55,R,383,R,465,R,317,R,180,R,133,R,76,R,19,R,3,R,1,R,0,R,-7777,R,2,R,15,R,28,R,61,R,155,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,144,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,R,300,R,300,R,288,R,211,R,86,R,13,R,0,R,0,R,0,R,0,R,1,R,37,R,222,R,300,R,300,R,605,R,285,R,747,R,463,R,20,R,40,R,33,R,23,R
GHCND:USW00094261,PORTLAND HILLSBORO AIRPORT OR US,62.2,45.54056,-122.94861,201010,357,R,210,R,93,R,27,R,14,R,5,R,1,R,-7777,R,0,R,236,R,201,R,0,R,12,R,69,R,309,R,709,R,937,R,210,R,93,R,27,R,14,R,5,R,1,R,-7777,R,0,R,1,R,8,R,47,R,135,R,185,R,269,R,419,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,318,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,R,310,R,306,R,191,R,53,R,4,R,0,R,0,R,0,R,0,R,0,R,27,R,152,R,282,R,310,R,310,R,515,R,224,R,627,R,403,R,21,R,38,R,28,R,28,R
GHCND:USW00094261,PORTLAND HILLSBORO AIRPORT OR US,62.2,45.54056,-122.94861,201011,153,R,58,R,14,R,3,R,1,R,-7777,R,0,R,0,R,0,R,76,R,54,R,47,R,147,R,336,R,654,R,944,R,1000,R,58,R,14,R,3,R,1,R,-7777,R,0,R,0,R,0,R,23,R,77,R,184,R,322,R,381,R,470,R,620,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,647,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,R,289,R,191,R,20,R,0,R,0,R,0,R,2,R,0,R,0,R,4,R,83,R,196,R,291,R,300,R,300,R,444,R,153,R,520,R,367,R,30,R,26,R,26,R,38,R
GHCND:USW00094261,PORTLAND HILLSBORO AIRPORT OR US,62.2,45.54056,-122.94861,201012,53,R,12,R,1,R,-7777,R,0,R,0,R,0,R,0,R,0,R,17,R,9,R,218,R,398,R,733,R,973,R,1000,R,1000,R,12,R,1,R,-7777,R,0,R,0,R,0,R,0,R,0,R,98,R,211,R,356,R,510,R,572,R,665,R,820,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,674,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,R,258,R,57,R,1,R,0,R,0,R,0,R,11,R,0,R,4,R,19,R,143,R,269,R,308,R,310,R,310,R,385,R,129,R,450,R,321,R,29,R,23,R,23,R,38,R
GHCND:USC00351058,BROOKINGS OR US,53.3,42.0769,-124.3179,201001,231,Q,99,Q,23,Q,1,Q,-7777,Q,-7777,Q,0,Q,0,Q,0,Q,103,Q,73,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,99,Q,23,Q,1,Q,-7777,Q,-7777,Q,0,Q,0,Q,0,Q,3,Q,26,Q,105,Q,238,Q,299,Q,392,Q,547,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,1301,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,309,Q,263,Q,35,Q,1,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,20,Q,147,Q,297,Q,310,Q,310,Q,474,Q,139,Q,543,Q,404,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00351058,BROOKINGS OR US,53.3,42.0769,-124.3179,201002,218,Q,93,Q,18,Q,1,Q,1,Q,-7777,Q,0,Q,0,Q,0,Q,102,Q,76,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,93,Q,18,Q,1,Q,1,Q,-7777,Q,0,Q,0,Q,0,Q,1,Q,16,Q,81,Q,204,Q,260,Q,343,Q,483,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,1117,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,279,Q,243,Q,45,Q,3,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,5,Q,131,Q,279,Q,280,Q,280,Q,478,Q,145,Q,550,Q,405,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00351058,BROOKINGS OR US,53.3,42.0769,-124.3179,201003,283,Q,139,Q,41,Q,7,Q,3,Q,-7777,Q,0,Q,0,Q,0,Q,146,Q,116,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,139,Q,41,Q,7,Q,3,Q,-7777,Q,0,Q,0,Q,0,Q,1,Q,11,Q,69,Q,190,Q,248,Q,338,Q,493,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,1037,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,310,Q,282,Q,86,Q,10,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,9,Q,131,Q,307,Q,310,Q,310,Q,491,Q,164,Q,573,Q,409,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00351058,BROOKINGS OR US,53.3,42.0769,-124.3179,201004,345,Q,196,Q,69,Q,12,Q,5,Q,1,Q,-7777,Q,0,Q,0,Q,188,Q,158,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,196,Q,69,Q,12,Q,5,Q,1,Q,-7777,Q,0,Q,0,Q,0,Q,1,Q,24,Q,117,Q,170,Q,256,Q,405,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,681,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,300,Q,299,Q,142,Q,18,Q,1,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,78,Q,300,Q,300,Q,300,Q,515,Q,180,Q,605,Q,425,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00351058,BROOKINGS OR US,53.3,42.0769,-124.3179,201005,445,Q,290,Q,139,Q,35,Q,16,Q,5,Q,1,Q,0,Q,0,Q,249,Q,213,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,290,Q,139,Q,35,Q,16,Q,5,Q,1,Q,0,Q,0,Q,0,Q,-7777,Q,4,Q,55,Q,98,Q,180,Q,331,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,395,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,310,Q,310,Q,221,Q,37,Q,2,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,24,Q,277,Q,310,Q,310,Q,544,Q,185,Q,636,Q,451,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00351058,BROOKINGS OR US,53.3,42.0769,-124.3179,201006,521,Q,371,Q,221,Q,83,Q,44,Q,12,Q,1,Q,0,Q,0,Q,300,Q,258,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,371,Q,221,Q,83,Q,44,Q,12,Q,1,Q,0,Q,0,Q,0,Q,0,Q,-7777,Q,12,Q,34,Q,92,Q,230,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,244,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,300,Q,300,Q,267,Q,75,Q,6,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,2,Q,214,Q,300,Q,300,Q,574,Q,187,Q,667,Q,480,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00351058,BROOKINGS OR US,53.3,42.0769,-124.3179,201007,621,Q,466,Q,311,Q,158,Q,105,Q,43,Q,4,Q,1,Q,-7777,Q,377,Q,324,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,466,Q,311,Q,158,Q,105,Q,43,Q,4,Q,1,Q,-7777,Q,0,Q,0,Q,0,Q,2,Q,10,Q,42,Q,158,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,45,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,310,Q,310,Q,303,Q,146,Q,18,Q,1,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,140,Q,310,Q,310,Q,601,Q,191,Q,696,Q,505,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00351058,BROOKINGS OR US,53.3,42.0769,-124.3179,201008,628,Q,473,Q,318,Q,166,Q,111,Q,46,Q,6,Q,1,Q,1,Q,381,Q,325,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,473,Q,318,Q,166,Q,111,Q,46,Q,6,Q,1,Q,1,Q,0,Q,0,Q,0,Q,4,Q,10,Q,38,Q,153,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,93,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,310,Q,310,Q,292,Q,141,Q,10,Q,2,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,93,Q,309,Q,310,Q,603,Q,179,Q,692,Q,513,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00351058,BROOKINGS OR US,53.3,42.0769,-124.3179,201009,579,Q,429,Q,279,Q,138,Q,92,Q,42,Q,10,Q,2,Q,1,Q,349,Q,303,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,429,Q,279,Q,138,Q,92,Q,42,Q,10,Q,2,Q,1,Q,0,Q,0,Q,-7777,Q,9,Q,23,Q,63,Q,181,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,160,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,300,Q,300,Q,273,Q,136,Q,24,Q,3,Q,0,Q,0,Q,0,Q,0,Q,0,Q,4,Q,176,Q,299,Q,300,Q,593,Q,200,Q,693,Q,493,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00351058,BROOKINGS OR US,53.3,42.0769,-124.3179,201010,490,Q,335,Q,184,Q,70,Q,44,Q,20,Q,6,Q,1,Q,1,Q,287,Q,249,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,335,Q,184,Q,70,Q,44,Q,20,Q,6,Q,1,Q,1,Q,0,Q,-7777,Q,4,Q,46,Q,81,Q,151,Q,291,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,510,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,310,Q,309,Q,244,Q,77,Q,16,Q,5,Q,0,Q,0,Q,0,Q,0,Q,0,Q,20,Q,247,Q,310,Q,310,Q,558,Q,194,Q,655,Q,461,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00351058,BROOKINGS OR US,53.3,42.0769,-124.3179,201011,303,Q,160,Q,54,Q,10,Q,5,Q,2,Q,-7777,Q,-7777,Q,0,Q,149,Q,116,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,160,Q,54,Q,10,Q,5,Q,2,Q,-7777,Q,-7777,Q,0,Q,-7777,Q,7,Q,51,Q,157,Q,212,Q,299,Q,447,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,1357,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,300,Q,281,Q,93,Q,6,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,1,Q,94,Q,271,Q,300,Q,300,Q,501,Q,146,Q,574,Q,428,Q,-9999, ,-9999, ,-9999, ,-9999, 
